K Value,Random State,TN,FP,FN,TP,Accuracy,Precision,Recall,F1-Score
28,2067,8141,58,2122,425,0.7971338172343198,0.79323784468479,0.9929259665812904,0.8819196186761997
28,4133,8159,61,2071,455,0.8016005955704448,0.7975562072336266,0.9925790754257907,0.8844444444444445
28,6741,8117,39,2123,467,0.7988088591103667,0.79267578125,0.9952182442373713,0.8824744509676016
28,9931,8088,62,2131,465,0.7959240647682859,0.7914668754281241,0.9923926380368098,0.8806140780663073
28,58146,8097,61,2167,421,0.7926670388981947,0.7888737334372564,0.9925226771267468,0.8790576484637932
28,79327,8142,59,2103,442,0.7988088591103667,0.7947291361639824,0.9928057553956835,0.8827930174563592
28,3114652,8040,48,2195,463,0.7912711706681556,0.7855398143624817,0.9940652818991098,0.8775855482180864
28,8538320,8067,55,2154,470,0.7944351386562442,0.7892574112122102,0.9932282688992858,0.879572588998528
29,80,8082,66,2139,459,0.7948073701842546,0.7907249779864984,0.991899852724595,0.8799608035276827
29,225,8066,64,2125,491,0.7962962962962963,0.7914826807967815,0.9921279212792128,0.8805196222913598
29,2067,8137,62,2115,432,0.7974129908803276,0.7936987904799063,0.9924381022075863,0.8820118150777735
29,4133,8148,72,2061,465,0.8015075376884422,0.7981193064942698,0.9912408759124087,0.8842585056161485
29,6741,8104,52,2111,479,0.798715801228364,0.7933431228585414,0.9936243256498284,0.8822600838277721
29,9931,8085,65,2121,475,0.7965754699423041,0.7921810699588477,0.9920245398773007,0.8809108738287208
29,58146,8090,68,2157,431,0.7929462125442025,0.7894993656680004,0.991664623682275,0.8791089377886443
29,79327,8134,67,2087,458,0.7995533221663875,0.7958125428040309,0.9918302646018778,0.8830745847356423
29,3114652,8035,53,2183,475,0.7919225758421738,0.7863574084948131,0.9934470820969338,0.8778542554353763
29,8538320,8060,62,2143,481,0.7948073701842546,0.7899637361560325,0.9923664122137404,0.8796725784447477
30,80,8092,56,2168,430,0.7930392704262051,0.7886939571150098,0.993127147766323,0.8791829639287267
30,225,8086,44,2146,470,0.7962032384142937,0.7902658326817826,0.9945879458794588,0.8807319464110662
30,2067,8148,51,2126,421,0.7974129908803276,0.793069885146973,0.9937797292352726,0.8821523304281925
30,4133,8160,60,2079,447,0.8009491903964265,0.7969528274245532,0.9927007299270073,0.8841215667154235
30,6741,8113,43,2128,462,0.7979713381723432,0.7922077922077922,0.9947278077488965,0.8819916290699571
30,9931,8092,58,2142,454,0.7952726595942676,0.7906976744186046,0.9928834355828221,0.8803307223672758
30,58146,8099,59,2178,410,0.7918295179601712,0.7880704485744867,0.9927678352537387,0.8786547328451316
30,79327,8156,45,2118,427,0.798715801228364,0.7938485497372006,0.9945128642848433,0.8829228687415427
30,3114652,8044,44,2211,447,0.7901544760841244,0.784397854705022,0.9945598417408507,0.8770648203674427
30,8538320,8076,46,2163,461,0.7944351386562442,0.7887489012598886,0.9943363703521301,0.8796906486574806
31,80,8088,60,2158,440,0.7935976177182207,0.7893812219402694,0.9926362297496318,0.8794172012612809
31,225,8081,49,2141,475,0.7962032384142937,0.7905497945607514,0.9939729397293973,0.8806669572798606
31,2067,8145,54,2121,426,0.7975991066443328,0.793395675043834,0.9934138309549945,0.8822095857026806
31,4133,8154,66,2071,455,0.8011353061604318,0.7974572127139364,0.9919708029197081,0.8841420439143399
31,6741,8107,49,2116,474,0.7985296854643589,0.7930157488017217,0.9939921530161844,0.8822025137385058
31,9931,8089,61,2137,459,0.7954587753582728,0.7910228828476432,0.9925153374233129,0.8803874619068349
31,58146,8095,63,2165,423,0.7926670388981947,0.7889863547758285,0.9922775189997548,0.8790313823433598
31,79327,8149,52,2106,439,0.7991810906383771,0.7946367625548513,0.9936593098402634,0.8830732553099262
31,3114652,8039,49,2202,456,0.7905267076121347,0.7849819353578752,0.9939416419386746,0.877189153799989
31,8538320,8070,52,2154,470,0.794714312302252,0.7893192488262911,0.9935976360502339,0.8797558050801265
32,80,8100,48,2180,418,0.7926670388981947,0.7879377431906615,0.9941089837997055,0.8790970262643804
32,225,8096,34,2161,455,0.7957379490042806,0.7893146144096714,0.9958179581795817,0.8806221787132212
32,2067,8151,48,2131,416,0.7972268751163224,0.7927446022174675,0.9941456275155507,0.8820951247226881
32,4133,8167,53,2092,434,0.800390843104411,0.7960814894239204,0.9935523114355231,0.8839222901672168
32,6741,8121,35,2140,450,0.7975991066443328,0.7914433291102232,0.995708680725846,0.881902589998371
32,9931,8097,53,2152,444,0.7948073701842546,0.7900282954434579,0.9934969325153374,0.8801565302462091
32,58146,8107,51,2183,405,0.792108691606179,0.7878522837706511,0.9937484677617063,0.8789028620988725
32,79327,8161,40,2126,419,0.7984366275823562,0.793331389131914,0.9951225460309718,0.8828429251406318
32,3114652,8045,43,2221,437,0.7893169551461009,0.7836547827781025,0.9946834817012858,0.8766481420943665
32,8538320,8079,43,2172,452,0.7938767913642285,0.788118232367574,0.9947057375030781,0.8794426604256246
33,80,8091,57,2167,431,0.7930392704262051,0.7887502437122246,0.9930044182621502,0.8791698359230685
33,225,8093,37,2152,464,0.7962962962962963,0.7899463152757442,0.9954489544895448,0.8808707482993197
33,2067,8148,51,2122,425,0.7977852224083379,0.7933787731256086,0.9937797292352726,0.8823433862147382
33,4133,8161,59,2083,443,0.8006700167504187,0.7966614603670441,0.9928223844282238,0.8839904679376084
33,6741,8113,43,2134,456,0.7974129908803276,0.7917439250512345,0.9947278077488965,0.8817040699885889
33,9931,8094,56,2146,450,0.7950865438302624,0.7904296875,0.9931288343558282,0.8802610114192496
33,58146,8104,54,2169,419,0.7931323283082077,0.7888640124598462,0.9933807305712185,0.8793879876295371
33,79327,8156,45,2115,430,0.7989949748743719,0.794080420601694,0.9945128642848433,0.8830662624512775
33,3114652,8043,45,2209,449,0.7902475339661269,0.7845298478345689,0.9944362017804155,0.8770992366412215
33,8538320,8072,50,2165,459,0.7938767913642285,0.788512259451011,0.9938438808175326,0.8793507271637888
34,80,8102,46,2185,413,0.7923878652521869,0.7875959949450763,0.9943544428080511,0.8789802007051802
34,225,8101,29,2166,450,0.7957379490042806,0.789032823609623,0.9964329643296433,0.8806870685437842
34,2067,8151,48,2140,407,0.7963893541782989,0.7920513069672529,0.9941456275155507,0.881665765278529
34,4133,8174,46,2095,431,0.8007630746324214,0.7959879248222806,0.994403892944039,0.8842014170587917
34,6741,8122,34,2145,445,0.7972268751163224,0.7910782117463718,0.9958312898479647,0.8817239320414698
34,9931,8105,45,2159,437,0.7949004280662572,0.7896531566640685,0.994478527607362,0.8803084609536223
34,58146,8111,47,2183,405,0.7924809231341895,0.7879347192539343,0.9942387840156901,0.8791458920442229
34,79327,8167,34,2133,412,0.7983435697003536,0.7929126213592232,0.9958541641263261,0.8828711961515594
34,3114652,8048,40,2234,424,0.7883863763260748,0.7827270958957401,0.9950544015825915,0.876211213935765
34,8538320,8084,38,2178,446,0.793783733482226,0.7877606704346132,0.9953213494213248,0.879460400348129
35,80,8100,48,2178,420,0.7928531546621999,0.7880910683012259,0.9941089837997055,0.8791924454575056
35,225,8096,34,2158,458,0.7960171226502885,0.7895455432026526,0.9958179581795817,0.8807658833768495
35,2067,8147,52,2135,412,0.7964824120603015,0.7923555728457499,0.9936577631418466,0.8816622477138684
35,4133,8169,51,2088,438,0.8009491903964265,0.7964317051769523,0.9937956204379562,0.8842344536450722
35,6741,8119,37,2141,449,0.7973199329983249,0.7913255360623782,0.9954634624816087,0.8817332754126846
35,9931,8103,47,2154,442,0.795179601712265,0.7899970751681779,0.9942331288343559,0.8804259249198676
35,58146,8106,52,2179,409,0.7923878652521869,0.7881380651434128,0.9936258886982103,0.8790326953315621
35,79327,8157,44,2130,415,0.7976921645263354,0.7929425488480607,0.9946348006340691,0.8824102120294245
35,3114652,8046,42,2222,436,0.7893169551461009,0.7835995325282431,0.994807121661721,0.8766615820440185
35,8538320,8074,48,2170,454,0.7935976177182207,0.7881686841077704,0.9940901255848313,0.8792333660023957
36,80,8110,38,2192,406,0.7924809231341895,0.7872257814016695,0.9953362788414335,0.8791327913279132
36,225,8108,22,2175,441,0.7955518332402755,0.7884858504327531,0.9972939729397294,0.8806821267582686
36,2067,8156,43,2148,399,0.7961101805322911,0.7915372670807453,0.9947554579826808,0.8815867697130195
36,4133,8181,39,2104,422,0.8005769588684162,0.7954302382109869,0.9952554744525547,0.8841934612266955
36,6741,8125,31,2152,438,0.7968546435883119,0.7906003697577114,0.9961991172143208,0.8815710953181793
36,9931,8111,39,2167,429,0.794714312302252,0.7891613154310178,0.9952147239263803,0.8802908617321467
36,58146,8117,41,2194,394,0.7920156337241765,0.7872175346717099,0.9949742583966659,0.8789864096594294
36,79327,8171,30,2150,395,0.7971338172343198,0.7916868520492201,0.9963419095232289,0.8823021272000863
36,3114652,8057,31,2235,423,0.7891308393820957,0.7828410415856977,0.9961671612265084,0.8767138193688793
36,8538320,8082,40,2188,436,0.7926670388981947,0.786952288218111,0.9950751046540262,0.8788603740756851
37,80,8106,42,2182,416,0.7930392704262051,0.7879082426127527,0.9948453608247423,0.8793664569320894
37,225,8105,25,2170,446,0.7957379490042806,0.7888077858880779,0.9969249692496925,0.8807389296386853
37,2067,8156,43,2140,407,0.7968546435883119,0.7921522921522921,0.9947554579826808,0.8819680994863476
37,4133,8173,47,2096,430,0.8005769588684162,0.7958905443568021,0.9942822384428224,0.8840932446319433
37,6741,8122,34,2146,444,0.7971338172343198,0.7910011686793923,0.9958312898479647,0.8816760746851932
37,9931,8109,41,2164,432,0.7948073701842546,0.7893507252019858,0.9949693251533742,0.8803126526624329
37,58146,8113,45,2188,400,0.7922017494881817,0.7875934375303368,0.994483942142682,0.8790291998483124
37,79327,8165,36,2143,402,0.7972268751163224,0.7921032207993791,0.9956102914278746,0.8822734885731265
37,3114652,8056,32,2231,427,0.7894100130281034,0.7831243316807621,0.9960435212660732,0.876843537414966
37,8538320,8078,44,2184,440,0.7926670388981947,0.7871759890859482,0.9945826151194287,0.8788076588337685
38,80,8112,36,2194,404,0.7924809231341895,0.7871143023481467,0.9955817378497791,0.8791589899208844
38,225,8110,20,2187,429,0.7946212544202494,0.7876080411770419,0.997539975399754,0.8802300971400663
38,2067,8159,40,2155,392,0.7957379490042806,0.7910606942020555,0.995121356262959,0.8814346675309243
38,4133,8188,32,2110,416,0.8006700167504187,0.7951058457953001,0.9961070559610705,0.8843287612053137
38,6741,8123,33,2160,430,0.7959240647682859,0.7899445687056307,0.9959538989700834,0.8810673029990782
38,9931,8116,34,2174,422,0.7945281965382468,0.7887269193391643,0.9958282208588957,0.8802603036876357
38,58146,8122,36,2201,387,0.7918295179601712,0.7867867867867868,0.9955871537141456,0.8789567664087442
38,79327,8172,29,2151,394,0.7971338172343198,0.7916303400174368,0.9964638458724546,0.8823148348088966
38,3114652,8059,29,2243,415,0.7885724920900801,0.7822752863521646,0.9964144411473789,0.8764545948885264
38,8538320,8088,34,2193,431,0.7927600967801973,0.7866939013714619,0.9958138389559222,0.878987121664946
39,80,8107,41,2187,411,0.7926670388981947,0.7875461433844958,0.9949680903289151,0.8791888081552978
39,225,8108,22,2178,438,0.7952726595942676,0.7882558817810617,0.9972939729397294,0.8805386620330148
39,2067,8158,41,2150,397,0.7961101805322911,0.7914241365929375,0.9949993901695329,0.8816123628897174
39,4133,8181,39,2104,422,0.8005769588684162,0.7954302382109869,0.9952554744525547,0.8841934612266955
39,6741,8120,36,2153,437,0.7962962962962963,0.7904214932346929,0.9955860716037274,0.8812198165934126
39,9931,8115,35,2168,428,0.7949934859482598,0.7891665856267627,0.9957055214723927,0.8804860847393263
39,58146,8117,41,2193,395,0.792108691606179,0.78729388942774,0.9949742583966659,0.8790340047649989
39,79327,8170,31,2144,401,0.7975991066443328,0.7921272057397711,0.9962199731740031,0.8825276802592492
39,3114652,8058,30,2239,419,0.7888516657360879,0.7825580266096921,0.9962908011869436,0.8765841718792493
39,8538320,8087,35,2187,437,0.7932253861902103,0.7871325676464863,0.9956907165722728,0.8792128723635574
40,80,8114,34,2198,400,0.7922948073701842,0.7868502715283165,0.9958271968581247,0.8790899241603467
40,225,8111,19,2195,421,0.7939698492462312,0.7870172714923346,0.9976629766297663,0.8799088739422869
40,2067,8162,37,2160,387,0.7955518332402755,0.7907382290253827,0.9954872545432369,0.8813778953620214
40,4133,8189,31,2115,411,0.8002977852224084,0.7947399068322981,0.9962287104622871,0.8841502915137118
40,6741,8123,33,2161,429,0.7958310068862833,0.7898677557370672,0.9959538989700834,0.8810195227765728
40,9931,8120,30,2180,416,0.7943420807742416,0.7883495145631068,0.996319018404908,0.8802168021680215
40,58146,8124,34,2209,379,0.7912711706681556,0.7862189102874286,0.9958323118411375,0.8786977448488454
40,79327,8172,29,2155,390,0.7967615857063093,0.7913237145347148,0.9964638458724546,0.8821243523316062
40,3114652,8063,25,2248,410,0.7884794342080774,0.7819804092716517,0.9969090009891197,0.8764606772107181
40,8538320,8091,31,2200,424,0.7923878652521869,0.7862209697794189,0.9961832061068703,0.8788356052788789
41,80,8111,37,2197,401,0.792108691606179,0.7868645712068296,0.9954590083456063,0.8789553532726485
41,225,8109,21,2189,427,0.7943420807742416,0.7874344532919013,0.9974169741697417,0.8800738007380073
41,2067,8160,39,2156,391,0.7957379490042806,0.7910042652190772,0.9952433223563849,0.8814474750202538
41,4133,8185,35,2110,416,0.800390843104411,0.7950461389023799,0.995742092457421,0.8841479881177424
41,6741,8120,36,2158,432,0.7958310068862833,0.7900369721735746,0.9955860716037274,0.8809807963545623
41,9931,8117,33,2178,418,0.794249022892239,0.7884409907722195,0.9959509202453988,0.8801301165627541
41,58146,8118,40,2201,387,0.7914572864321608,0.786704137997868,0.9950968374601618,0.8787140769605455
41,79327,8170,31,2154,391,0.7966685278243067,0.7913599380085238,0.9962199731740031,0.882051282051282
41,3114652,8061,27,2241,417,0.7889447236180904,0.7824694234129296,0.9966617210682492,0.8766721044045678
41,8538320,8085,37,2194,430,0.7923878652521869,0.7865551123650161,0.9954444718049742,0.8787565893157981
42,80,8119,29,2206,392,0.7920156337241765,0.7863438256658596,0.9964408443789887,0.8790126130027608
42,225,8112,18,2199,417,0.7936906756002233,0.7867326156531859,0.9977859778597786,0.8797787538636733
42,2067,8167,32,2165,382,0.7955518332402755,0.79045683313976,0.9960970850103671,0.8814419081539042
42,4133,8192,28,2124,402,0.7997394379303927,0.7941062427297402,0.9965936739659368,0.8839015968925334
42,6741,8125,31,2175,415,0.794714312302252,0.7888349514563107,0.9961991172143208,0.8804724750758561
42,9931,8124,26,2183,413,0.7944351386562442,0.7882021926845832,0.9968098159509202,0.880316411117733
42,58146,8124,34,2213,375,0.7908989391401452,0.7859146754377478,0.9958323118411375,0.878507704785077
42,79327,8175,26,2162,383,0.7963893541782989,0.7908484086291961,0.9968296549201316,0.8819721652821232
42,3114652,8064,24,2255,403,0.7879210869160618,0.78147107277837,0.9970326409495549,0.8761884065844517
42,8538320,8091,31,2208,416,0.791643402196166,0.7856102534226624,0.9961832061068703,0.8784539384398242
43,80,8117,31,2202,396,0.7922017494881817,0.7866072293826921,0.9961953853706431,0.87908160502518
43,225,8111,19,2193,423,0.7941559650102363,0.7871700310559007,0.9976629766297663,0.8800043398068786
43,2067,8163,36,2160,387,0.7956448911222781,0.7907585004359198,0.995609220636663,0.8814382896015549
43,4133,8187,33,2113,413,0.8002977852224084,0.7948543689320389,0.995985401459854,0.8841252699784019
43,6741,8124,32,2163,427,0.7957379490042806,0.7897346165062701,0.996076508092202,0.8809846554248224
43,9931,8121,29,2178,418,0.7946212544202494,0.7885231575881153,0.996441717791411,0.8803729199414602
43,58146,8121,37,2207,381,0.791178112786153,0.7863090627420605,0.9954645746506496,0.8786108406361571
43,79327,8170,31,2158,387,0.7962962962962963,0.7910534469403563,0.9962199731740031,0.8818608667494199
43,3114652,8062,26,2249,409,0.7882933184440722,0.7818834254679469,0.9967853610286844,0.8763519756508505
43,8538320,8089,33,2202,422,0.7920156337241765,0.7860266252064911,0.9959369613395715,0.8786183674577744
44,80,8118,30,2209,389,0.791643402196166,0.7860947032051903,0.9963181148748159,0.8788092016238159
44,225,8113,17,2202,414,0.7935045598362181,0.7865244789142026,0.9979089790897909,0.879696394686907
44,2067,8167,32,2170,377,0.7950865438302624,0.7900744896972042,0.9960970850103671,0.8812041432887353
44,4133,8194,26,2126,400,0.7997394379303927,0.7939922480620155,0.9968369829683699,0.8839266450916936
44,6741,8130,26,2177,413,0.7949934859482598,0.7887843213350151,0.9968121628249141,0.8806802794778748
44,9931,8124,26,2195,401,0.793318444072213,0.7872855896889234,0.9968098159509202,0.8797444366235314
44,58146,8126,32,2218,370,0.7906197654941374,0.7855761794276875,0.9960774699681294,0.8783915252405146
44,79327,8178,23,2165,380,0.7963893541782989,0.7906796867446583,0.9971954639678088,0.8820103537532356
44,3114652,8066,22,2262,396,0.7874557975060488,0.7809837335398916,0.9972799208704253,0.8759774109470028
44,8538320,8093,29,2219,405,0.7908058812581426,0.7848138091543833,0.9964294508741689,0.8780514267115113
